2;bunker;3019.00;10.57;1352.00;1.88;0
2;coastal_bunker;3007.00;9.50;1350.00;-0.90;0
2;coastal_bunker;2995.00;9.50;1360.00;-0.93;0
2;coastal_bunker;3004.00;9.50;1351.00;-0.46;0
2;coastal_bunker;2988.00;9.50;1366.00;-0.67;0
2;coastal_bunker;3020.00;9.50;1347.00;0.00;0
2;anti_air_building;3015.00;10.18;1351.00;5.65;0
2;anti_air_building;3021.00;9.75;1349.00;0.93;0
2;anti_air_building;2991.00;9.80;1369.00;3.60;0
2;radar_station;3006.00;10.25;1359.00;0.75;0
2;rocket_site;3019.00;10.07;1350.00;4.10;0
2;nuclear_reactor;3002.00;9.90;1362.00;5.66;0
2;synthetic_refinery;3016.00;10.28;1351.00;2.04;0
3;industrial_complex;2922.00;12.85;1456.00;0.35;0
3;industrial_complex;2923.00;11.90;1458.00;4.47;0
3;industrial_complex;2920.00;13.32;1449.00;6.03;0
3;industrial_complex;2922.00;13.15;1444.00;2.41;0
3;industrial_complex;2928.00;14.93;1446.00;5.08;0
3;industrial_complex;2927.00;10.53;1463.00;2.92;0
3;arms_factory;2928.00;13.55;1456.00;3.02;0
3;arms_factory;2923.00;13.75;1447.00;0.86;0
3;arms_factory;2927.00;15.07;1449.00;4.98;0
3;arms_factory;2927.00;14.45;1452.00;0.26;0
3;arms_factory;2923.00;10.73;1460.00;2.92;0
3;arms_factory;2927.00;10.60;1464.00;5.59;0
3;air_base;2921.00;14.03;1451.00;3.43;0
3;bunker;2922.00;13.78;1448.00;3.53;0
3;bunker;2928.00;13.50;1455.00;1.37;0
3;bunker;2929.00;15.43;1439.00;4.03;0
3;bunker;2925.00;10.53;1462.00;0.41;0
3;bunker;2932.00;16.10;1450.00;1.97;0
3;anti_air_building;2922.00;14.32;1452.00;6.10;0
3;anti_air_building;2929.00;15.35;1448.00;2.48;0
3;anti_air_building;2932.00;15.63;1443.00;5.15;0
3;radar_station;2927.00;14.07;1453.00;1.97;0
3;rocket_site;2921.00;13.68;1449.00;3.09;0
3;nuclear_reactor;2926.00;14.73;1451.00;0.92;0
3;synthetic_refinery;2920.00;13.43;1453.00;3.59;0
4;industrial_complex;3014.00;13.28;1467.00;6.03;0
4;industrial_complex;3004.00;15.43;1464.00;2.41;0
4;industrial_complex;3013.00;13.38;1467.00;5.08;0
4;industrial_complex;3019.00;13.20;1459.00;2.92;0
4;industrial_complex;3011.00;13.78;1469.00;3.02;0
4;industrial_complex;3004.00;15.20;1460.00;0.86;0
4;arms_factory;3011.00;14.95;1461.00;4.98;0
4;arms_factory;3002.00;15.93;1463.00;0.26;0
4;arms_factory;3017.00;14.10;1461.00;2.92;0
4;arms_factory;3009.00;15.05;1463.00;5.59;0
4;arms_factory;3011.00;13.57;1467.00;3.43;0
4;arms_factory;3015.00;14.82;1463.00;3.53;0
4;air_base;3014.00;13.63;1466.00;1.37;0
4;bunker;3009.00;14.25;1459.00;4.03;0
4;bunker;3013.00;13.38;1467.00;0.41;0
4;anti_air_building;2997.00;16.08;1460.00;1.97;0
4;anti_air_building;3007.00;15.15;1461.00;6.10;0
4;anti_air_building;2996.00;15.40;1460.00;2.48;0
4;radar_station;3010.00;13.70;1468.00;5.32;0
4;rocket_site;3005.00;15.75;1463.00;1.88;0
4;nuclear_reactor;2997.00;15.75;1462.00;3.09;0
4;synthetic_refinery;3012.00;14.75;1463.00;0.92;0
6;industrial_complex;2856.00;9.70;1542.00;3.02;0
6;industrial_complex;2893.00;10.40;1537.00;0.86;0
6;industrial_complex;2852.00;9.70;1540.00;4.98;0
6;industrial_complex;2883.00;9.98;1534.00;0.26;0
6;industrial_complex;2880.00;9.70;1542.00;2.92;0
6;industrial_complex;2868.00;9.88;1539.00;5.59;0
6;arms_factory;2877.00;9.68;1542.00;3.43;0
6;arms_factory;2869.00;9.70;1535.00;3.53;0
6;arms_factory;2873.00;9.70;1539.00;1.37;0
6;arms_factory;2892.00;10.15;1539.00;4.03;0
6;arms_factory;2879.00;9.80;1536.00;0.41;0
6;arms_factory;2862.00;10.28;1535.00;1.97;0
6;dockyard;2873.00;9.50;1545.00;-3.14;0
6;air_base;2885.00;9.88;1541.00;2.48;0
6;naval_base;2854.00;9.50;1543.00;-2.11;8621
6;naval_base;2848.00;9.53;1540.00;-2.50;8621
6;naval_base;2873.00;9.55;1544.00;-3.14;8621
6;bunker;2865.00;10.28;1538.00;0.92;0
6;bunker;2853.00;9.68;1538.00;3.59;0
6;bunker;2874.00;9.70;1539.00;5.15;0
6;bunker;2889.00;10.00;1540.00;1.53;0
6;bunker;2883.00;9.90;1535.00;5.65;0
6;bunker;2867.00;9.70;1533.00;0.93;0
6;bunker;2882.00;9.70;1541.00;3.60;0
6;bunker;2876.00;9.70;1538.00;1.44;0
6;coastal_bunker;2858.00;9.50;1545.00;-2.11;0
6;coastal_bunker;2851.00;9.50;1542.00;-2.50;0
6;coastal_bunker;2873.00;9.55;1544.00;-3.14;0
6;anti_air_building;2890.00;9.90;1539.00;6.16;0
6;anti_air_building;2861.00;10.30;1537.00;1.09;0
6;anti_air_building;2884.00;9.95;1535.00;4.11;0
6;radar_station;2872.00;9.70;1539.00;1.39;0
6;rocket_site;2863.00;10.00;1540.00;3.15;0
6;nuclear_reactor;2888.00;10.13;1534.00;5.82;0
6;synthetic_refinery;2871.00;9.70;1537.00;2.55;0
7;industrial_complex;2880.00;9.68;1571.00;4.98;0
7;industrial_complex;2883.00;9.70;1575.00;0.26;0
7;industrial_complex;2884.00;9.68;1574.00;2.92;0
7;industrial_complex;2887.00;9.60;1561.00;5.59;0
7;industrial_complex;2868.00;9.68;1543.00;3.43;0
7;industrial_complex;2873.00;9.50;1552.00;3.53;0
7;arms_factory;2888.00;9.60;1563.00;1.37;0
7;arms_factory;2862.00;9.50;1545.00;4.03;0
7;arms_factory;2886.00;9.70;1554.00;0.41;0
7;arms_factory;2880.00;9.60;1561.00;1.97;0
7;arms_factory;2875.00;9.70;1558.00;6.10;0
7;arms_factory;2880.00;9.60;1556.00;2.48;0
7;dockyard;2879.00;9.53;1571.00;-2.36;0
7;air_base;2880.00;9.60;1560.00;1.88;0
7;naval_base;2883.00;9.50;1583.00;-2.94;2752
7;naval_base;2877.00;9.50;1566.00;-2.36;2775
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;naval_base;2868.00;9.53;1544.00;-3.14;8621
7;naval_base;2864.00;9.50;1552.00;-1.89;8621
7;naval_base;2872.00;9.50;1553.00;-1.47;8621
7;bunker;2873.00;9.50;1551.00;0.93;0
7;bunker;2888.00;9.60;1562.00;3.60;0
7;bunker;2882.00;9.63;1566.00;1.44;0
7;bunker;2884.00;9.60;1558.00;4.10;0
7;bunker;2881.00;9.70;1572.00;5.66;0
7;bunker;2876.00;9.63;1556.00;2.04;0
7;bunker;2865.00;9.50;1544.00;6.16;0
7;coastal_bunker;2883.00;9.50;1582.00;-2.94;0
7;coastal_bunker;2879.00;9.50;1573.00;-2.36;0
7;coastal_bunker;2865.00;9.50;1547.00;-1.89;0
7;coastal_bunker;2861.00;9.55;1545.00;-3.14;0
7;coastal_bunker;2874.00;9.57;1560.00;-2.16;0
7;coastal_bunker;2869.00;9.50;1555.00;-1.47;0
7;anti_air_building;2885.00;9.60;1561.00;5.22;0
7;anti_air_building;2866.00;9.65;1543.00;1.60;0
7;anti_air_building;2873.00;9.53;1550.00;4.62;0
7;radar_station;2875.00;9.50;1563.00;0.93;0
7;rocket_site;2860.00;9.55;1545.00;3.66;0
7;nuclear_reactor;2884.00;9.70;1554.00;0.04;0
7;synthetic_refinery;2885.00;9.60;1558.00;3.07;0
8;industrial_complex;2902.00;10.93;1511.00;2.92;0
8;industrial_complex;2905.00;10.78;1511.00;5.59;0
8;industrial_complex;2902.00;10.88;1510.00;3.43;0
8;industrial_complex;2903.00;10.93;1513.00;3.53;0
8;industrial_complex;2898.00;11.50;1514.00;1.37;0
8;industrial_complex;2904.00;10.85;1512.00;4.03;0
8;arms_factory;2899.00;11.60;1517.00;0.41;0
8;arms_factory;2902.00;11.00;1514.00;1.97;0
8;arms_factory;2897.00;11.75;1515.00;6.10;0
8;arms_factory;2902.00;10.88;1510.00;2.48;0
8;arms_factory;2900.00;10.82;1508.00;5.15;0
8;arms_factory;2900.00;10.85;1509.00;1.88;0
8;air_base;2905.00;10.75;1510.00;3.09;0
8;bunker;2901.00;10.95;1511.00;0.92;0
8;anti_air_building;2903.00;10.85;1511.00;3.59;0
8;anti_air_building;2899.00;11.32;1513.00;5.15;0
8;anti_air_building;2902.00;10.98;1513.00;1.53;0
8;radar_station;2902.00;11.00;1514.00;4.86;0
8;rocket_site;2901.00;11.15;1515.00;0.93;0
8;nuclear_reactor;2899.00;11.53;1516.00;3.60;0
8;synthetic_refinery;2901.00;11.07;1514.00;1.44;0
9;industrial_complex;3051.00;12.55;1531.00;3.43;0
9;industrial_complex;3025.00;12.43;1512.00;3.53;0
9;industrial_complex;3045.00;10.15;1524.00;1.37;0
9;industrial_complex;3034.00;11.63;1530.00;4.03;0
9;industrial_complex;3019.00;11.82;1523.00;0.41;0
9;industrial_complex;3030.00;10.88;1530.00;1.97;0
9;arms_factory;3053.00;12.65;1515.00;6.10;0
9;arms_factory;3034.00;10.93;1520.00;2.48;0
9;arms_factory;3059.00;11.25;1523.00;5.15;0
9;arms_factory;3021.00;10.40;1528.00;1.88;0
9;arms_factory;3034.00;11.75;1531.00;3.09;0
9;arms_factory;3040.00;10.93;1533.00;0.92;0
9;air_base;3043.00;10.65;1531.00;3.59;0
9;bunker;3034.00;12.40;1512.00;5.15;0
9;bunker;3051.00;11.28;1523.00;1.53;0
9;bunker;3030.00;10.75;1522.00;5.65;0
9;bunker;3042.00;12.70;1511.00;0.93;0
9;bunker;3053.00;12.55;1517.00;3.60;0
9;bunker;3042.00;11.45;1520.00;1.44;0
9;bunker;3041.00;10.90;1533.00;4.10;0
9;bunker;3026.00;10.25;1529.00;5.66;0
9;bunker;3018.00;12.03;1520.00;2.04;0
9;bunker;3060.00;12.70;1515.00;6.16;0
9;bunker;3028.00;10.30;1529.00;1.09;0
9;bunker;3016.00;12.25;1523.00;4.11;0
9;bunker;3045.00;10.38;1528.00;0.49;0
9;bunker;3043.00;10.38;1529.00;3.15;0
9;bunker;3032.00;11.82;1533.00;5.82;0
9;bunker;3027.00;12.05;1517.00;2.55;0
9;bunker;3012.00;13.68;1526.00;5.22;0
9;bunker;3059.00;11.63;1529.00;1.60;0
9;anti_air_building;3015.00;12.32;1521.00;4.62;0
9;anti_air_building;3023.00;12.40;1511.00;1.00;0
9;anti_air_building;3044.00;10.25;1523.00;3.66;0
9;radar_station;3036.00;10.98;1522.00;1.63;0
9;rocket_site;3051.00;11.53;1522.00;3.07;0
9;nuclear_reactor;3034.00;10.48;1523.00;4.27;0
9;synthetic_refinery;3054.00;12.55;1517.00;2.11;0
10;industrial_complex;3128.00;9.90;1564.00;1.37;0
10;industrial_complex;3117.00;9.80;1565.00;4.03;0
10;industrial_complex;3139.00;9.80;1550.00;0.41;0
10;industrial_complex;3148.00;10.15;1569.00;1.97;0
10;industrial_complex;3130.00;9.85;1555.00;6.10;0
10;industrial_complex;3131.00;9.80;1562.00;2.48;0
10;arms_factory;3115.00;9.90;1563.00;5.15;0
10;arms_factory;3138.00;9.85;1553.00;1.88;0
10;arms_factory;3151.00;10.50;1567.00;3.09;0
10;arms_factory;3143.00;10.40;1584.00;0.92;0
10;arms_factory;3130.00;9.80;1565.00;3.59;0
10;arms_factory;3145.00;10.40;1580.00;5.15;0
10;air_base;3141.00;9.80;1551.00;1.53;0
10;bunker;3150.00;10.43;1570.00;5.65;0
10;bunker;3133.00;9.85;1552.00;0.93;0
10;bunker;3142.00;10.18;1574.00;3.60;0
10;bunker;3131.00;9.80;1560.00;1.44;0
10;bunker;3136.00;9.80;1574.00;4.10;0
10;bunker;3144.00;10.40;1584.00;5.66;0
10;bunker;3134.00;10.05;1583.00;2.04;0
10;bunker;3115.00;9.85;1576.00;6.16;0
10;bunker;3159.00;9.90;1565.00;1.09;0
10;bunker;3119.00;9.88;1562.00;4.11;0
10;bunker;3114.00;9.85;1577.00;0.49;0
10;bunker;3146.00;9.80;1555.00;3.15;0
10;bunker;3113.00;9.90;1563.00;5.82;0
10;bunker;3131.00;9.82;1552.00;2.55;0
10;bunker;3146.00;9.88;1564.00;5.22;0
10;anti_air_building;3153.00;10.43;1569.00;1.60;0
10;anti_air_building;3140.00;10.40;1582.00;4.62;0
10;anti_air_building;3128.00;9.90;1562.00;1.00;0
10;radar_station;3136.00;9.80;1567.00;3.87;0
10;rocket_site;3137.00;9.88;1548.00;0.04;0
10;nuclear_reactor;3145.00;9.90;1568.00;3.07;0
10;synthetic_refinery;3140.00;10.40;1585.00;4.27;0
11;industrial_complex;3191.00;10.35;1630.00;0.41;0
11;industrial_complex;3191.00;10.30;1633.00;1.97;0
11;industrial_complex;3195.00;10.40;1625.00;6.10;0
11;industrial_complex;3205.00;10.38;1642.00;2.48;0
11;industrial_complex;3186.00;10.30;1648.00;5.15;0
11;industrial_complex;3193.00;10.30;1642.00;1.88;0
11;arms_factory;3180.00;9.88;1635.00;3.09;0
11;arms_factory;3180.00;9.70;1630.00;0.92;0
11;arms_factory;3187.00;9.70;1624.00;3.59;0
11;arms_factory;3198.00;10.40;1646.00;5.15;0
11;arms_factory;3208.00;10.40;1641.00;1.53;0
11;arms_factory;3188.00;10.30;1647.00;5.65;0
11;air_base;3173.00;10.40;1648.00;0.93;0
11;bunker;3171.00;10.40;1642.00;3.60;0
11;bunker;3184.00;9.85;1616.00;1.44;0
11;bunker;3195.00;10.20;1634.00;4.10;0
11;bunker;3202.00;10.40;1623.00;5.66;0
11;bunker;3178.00;9.70;1628.00;2.04;0
11;bunker;3180.00;10.30;1645.00;6.16;0
11;bunker;3190.00;10.30;1646.00;1.09;0
11;bunker;3199.00;10.40;1646.00;4.11;0
11;bunker;3197.00;10.03;1628.00;0.49;0
11;bunker;3180.00;9.70;1632.00;3.15;0
11;bunker;3205.00;10.05;1634.00;5.82;0
11;bunker;3217.00;10.50;1632.00;2.55;0
11;bunker;3171.00;10.18;1637.00;5.22;0
11;anti_air_building;3169.00;10.23;1646.00;1.60;0
11;anti_air_building;3179.00;10.30;1649.00;4.62;0
11;anti_air_building;3173.00;9.80;1631.00;1.00;0
11;radar_station;3196.00;10.10;1634.00;3.87;0
11;rocket_site;3204.00;9.95;1631.00;0.04;0
11;nuclear_reactor;3181.00;9.70;1620.00;3.07;0
11;synthetic_refinery;3179.00;9.90;1635.00;4.27;0
12;industrial_complex;3203.00;10.32;1687.00;6.10;0
12;industrial_complex;3188.00;9.70;1684.00;2.48;0
12;industrial_complex;3197.00;10.30;1677.00;5.15;0
12;industrial_complex;3221.00;10.40;1675.00;1.88;0
12;industrial_complex;3213.00;10.45;1676.00;3.09;0
12;industrial_complex;3202.00;10.28;1663.00;0.92;0
12;arms_factory;3187.00;9.65;1685.00;3.59;0
12;arms_factory;3190.00;10.03;1685.00;5.15;0
12;arms_factory;3208.00;10.30;1682.00;1.53;0
12;arms_factory;3213.00;10.40;1677.00;5.65;0
12;arms_factory;3208.00;10.60;1669.00;0.93;0
12;arms_factory;3188.00;10.15;1667.00;3.60;0
12;dockyard;3180.00;9.50;1667.00;-2.36;0
12;air_base;3199.00;10.40;1670.00;4.10;0
12;naval_base;3186.00;9.50;1679.00;-1.57;1885
12;naval_base;3181.00;9.53;1667.00;-2.36;1885
12;naval_base;3187.00;9.50;1673.00;-1.82;1885
12;bunker;3186.00;9.73;1669.00;1.09;0
12;bunker;3193.00;10.30;1673.00;4.11;0
12;bunker;3214.00;10.55;1672.00;0.49;0
12;bunker;3209.00;10.53;1674.00;3.15;0
12;bunker;3203.00;10.15;1664.00;5.82;0
12;bunker;3211.00;10.30;1680.00;2.55;0
12;bunker;3197.00;10.30;1687.00;5.22;0
12;bunker;3190.00;10.00;1681.00;1.60;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;coastal_bunker;3183.00;9.50;1669.00;-2.36;0
12;anti_air_building;3188.00;9.70;1684.00;0.04;0
12;anti_air_building;3197.00;10.30;1677.00;3.07;0
12;anti_air_building;3221.00;10.40;1675.00;4.27;0
12;radar_station;3202.00;10.40;1674.00;2.34;0
12;rocket_site;3202.00;10.28;1663.00;4.78;0
12;nuclear_reactor;3187.00;9.65;1685.00;0.05;0
12;synthetic_refinery;3190.00;10.03;1685.00;4.17;0
13;industrial_complex;3209.00;9.70;1723.00;5.15;0
13;industrial_complex;3205.00;9.68;1721.00;1.88;0
13;industrial_complex;3202.00;10.30;1709.00;3.09;0
13;industrial_complex;3209.00;9.70;1723.00;0.92;0
13;industrial_complex;3205.00;9.68;1721.00;3.59;0
13;industrial_complex;3202.00;10.30;1709.00;5.15;0
13;arms_factory;3209.00;9.70;1723.00;1.53;0
13;arms_factory;3198.00;9.85;1716.00;5.65;0
13;arms_factory;3202.00;10.30;1709.00;0.93;0
13;arms_factory;3208.00;9.70;1723.00;3.60;0
13;arms_factory;3198.00;9.85;1716.00;1.44;0
13;arms_factory;3202.00;10.30;1709.00;4.10;0
13;dockyard;3198.00;9.60;1723.00;-2.90;0
13;air_base;3197.00;9.95;1716.00;2.04;0
13;naval_base;3201.00;9.55;1723.00;-2.36;1660
13;naval_base;3186.00;9.50;1722.00;-2.90;1660
13;bunker;3197.00;9.95;1716.00;4.11;0
13;bunker;3206.00;10.05;1715.00;0.49;0
13;bunker;3204.00;9.70;1719.00;3.15;0
13;bunker;3196.00;9.75;1718.00;5.82;0
13;coastal_bunker;3198.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3208.00;9.53;1726.00;-3.34;0
13;anti_air_building;3210.00;10.40;1711.00;1.60;0
13;anti_air_building;3196.00;9.68;1719.00;4.62;0
13;anti_air_building;3209.00;10.40;1713.00;1.00;0
13;radar_station;3200.00;9.70;1716.00;3.87;0
13;rocket_site;3196.00;9.68;1719.00;0.04;0
13;nuclear_reactor;3209.00;10.40;1713.00;3.07;0
13;synthetic_refinery;3209.00;10.40;1711.00;4.27;0
14;industrial_complex;2741.00;9.70;1489.00;3.09;0
14;industrial_complex;2736.00;9.55;1486.00;0.92;0
14;industrial_complex;2744.00;9.70;1479.00;3.59;0
14;industrial_complex;2758.00;10.43;1480.00;5.15;0
14;industrial_complex;2760.00;10.07;1476.00;1.53;0
14;industrial_complex;2763.00;10.28;1484.00;5.65;0
14;arms_factory;2772.00;9.80;1475.00;0.93;0
14;arms_factory;2764.00;10.15;1473.00;3.60;0
14;arms_factory;2741.00;9.70;1481.00;1.44;0
14;arms_factory;2778.00;9.70;1487.00;4.10;0
14;arms_factory;2760.00;10.28;1478.00;5.66;0
14;arms_factory;2761.00;10.18;1475.00;2.04;0
14;dockyard;2777.00;9.50;1489.00;-3.14;0
14;air_base;2765.00;10.23;1474.00;1.09;0
14;naval_base;2746.00;9.50;1474.00;-1.33;4885
14;naval_base;2748.00;9.50;1473.00;-0.32;8546
14;naval_base;2764.00;9.50;1468.00;-0.79;8546
14;naval_base;2751.00;9.50;1491.00;-2.21;2381
14;naval_base;2776.00;9.50;1491.00;-3.14;2871
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2763.00;9.73;1487.00;-3.14;2871
14;bunker;2752.00;9.75;1488.00;4.62;0
14;bunker;2764.00;10.40;1476.00;1.00;0
14;bunker;2750.00;9.80;1479.00;3.66;0
14;bunker;2760.00;10.05;1474.00;0.04;0
14;bunker;2762.00;9.88;1487.00;3.07;0
14;bunker;2755.00;10.07;1479.00;4.27;0
14;bunker;2745.00;9.53;1476.00;2.11;0
14;bunker;2771.00;9.70;1488.00;4.78;0
14;bunker;2742.00;9.70;1484.00;0.05;0
14;coastal_bunker;2766.00;9.53;1488.00;-3.14;0
14;coastal_bunker;2737.00;9.50;1482.00;-0.98;0
14;coastal_bunker;2757.00;9.50;1469.00;-0.32;0
14;coastal_bunker;2734.00;9.50;1478.00;-1.33;0
14;coastal_bunker;2759.00;9.68;1491.00;-4.04;0
14;coastal_bunker;2768.00;9.50;1467.00;-0.79;0
14;coastal_bunker;2774.00;9.57;1488.00;-3.14;0
14;anti_air_building;2765.00;10.00;1483.00;3.23;0
14;anti_air_building;2774.00;9.80;1477.00;1.07;0
14;anti_air_building;2769.00;9.65;1472.00;2.27;0
14;radar_station;2760.00;10.50;1481.00;6.23;0
14;rocket_site;2746.00;9.60;1476.00;3.13;0
14;nuclear_reactor;2761.00;10.30;1477.00;4.34;0
14;synthetic_refinery;2754.00;9.70;1475.00;2.18;0
15;industrial_complex;2782.00;9.65;1501.00;3.59;0
15;industrial_complex;2801.00;11.15;1495.00;5.15;0
15;industrial_complex;2783.00;9.60;1495.00;1.53;0
15;industrial_complex;2812.00;10.40;1493.00;5.65;0
15;industrial_complex;2796.00;11.43;1497.00;0.93;0
15;industrial_complex;2792.00;11.38;1496.00;3.60;0
15;arms_factory;2789.00;11.10;1497.00;1.44;0
15;arms_factory;2800.00;10.65;1499.00;4.10;0
15;arms_factory;2807.00;10.00;1500.00;5.66;0
15;arms_factory;2785.00;10.20;1500.00;2.04;0
15;arms_factory;2797.00;11.48;1492.00;6.16;0
15;arms_factory;2810.00;9.70;1504.00;1.09;0
15;dockyard;2793.00;9.55;1504.00;-3.39;0
15;air_base;2804.00;10.38;1493.00;0.49;0
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;naval_base;2783.00;9.60;1510.00;-3.39;2847
15;naval_base;2788.00;9.60;1504.00;-3.39;2847
15;naval_base;2802.00;9.60;1502.00;-3.39;2847
15;naval_base;2781.00;9.50;1499.00;-1.77;2871
15;bunker;2795.00;11.40;1497.00;4.62;0
15;bunker;2816.00;10.00;1491.00;1.00;0
15;bunker;2779.00;9.55;1509.00;3.66;0
15;bunker;2810.00;9.70;1503.00;0.04;0
15;bunker;2785.00;10.20;1498.00;3.07;0
15;bunker;2794.00;11.53;1496.00;4.27;0
15;bunker;2810.00;10.55;1490.00;2.11;0
15;bunker;2786.00;10.38;1496.00;4.78;0
15;coastal_bunker;2798.00;9.53;1504.00;-3.39;0
15;coastal_bunker;2808.00;9.57;1504.00;-2.90;0
15;coastal_bunker;2784.00;9.60;1490.00;-1.77;0
15;coastal_bunker;2782.00;9.55;1510.00;-3.39;0
15;coastal_bunker;2791.00;9.55;1504.00;-3.39;0
15;anti_air_building;2790.00;11.38;1494.00;2.62;0
15;anti_air_building;2810.00;10.55;1493.00;3.83;0
15;anti_air_building;2794.00;11.32;1497.00;0.56;0
15;radar_station;2799.00;11.30;1497.00;4.05;0
15;rocket_site;2787.00;10.73;1497.00;1.07;0
15;nuclear_reactor;2798.00;10.80;1499.00;2.27;0
15;synthetic_refinery;2805.00;9.90;1500.00;5.29;0
16;industrial_complex;2847.00;9.80;1490.00;1.53;0
16;industrial_complex;2843.00;9.73;1498.00;5.65;0
16;industrial_complex;2849.00;9.75;1495.00;0.93;0
16;industrial_complex;2832.00;10.00;1493.00;3.60;0
16;industrial_complex;2837.00;9.80;1486.00;1.44;0
16;industrial_complex;2845.00;9.80;1487.00;4.10;0
16;arms_factory;2853.00;9.80;1493.00;5.66;0
16;arms_factory;2853.00;9.80;1495.00;2.04;0
16;arms_factory;2852.00;9.80;1498.00;6.16;0
16;arms_factory;2833.00;10.25;1498.00;1.09;0
16;arms_factory;2843.00;9.80;1488.00;4.11;0
16;arms_factory;2853.00;9.80;1487.00;0.49;0
16;air_base;2841.00;9.80;1494.00;3.15;0
16;bunker;2836.00;9.80;1486.00;5.82;0
16;bunker;2841.00;9.80;1485.00;2.55;0
16;bunker;2849.00;9.73;1497.00;5.22;0
16;bunker;2853.00;9.80;1492.00;1.60;0
16;bunker;2844.00;9.73;1497.00;4.62;0
16;bunker;2836.00;9.80;1499.00;1.00;0
16;anti_air_building;2837.00;9.80;1490.00;3.66;0
16;anti_air_building;2836.00;9.80;1492.00;0.04;0
16;anti_air_building;2844.00;9.80;1485.00;3.07;0
16;radar_station;2844.00;9.80;1492.00;6.04;0
16;rocket_site;2849.00;9.70;1493.00;2.11;0
16;nuclear_reactor;2849.00;9.75;1495.00;4.78;0
16;synthetic_refinery;2832.00;10.00;1493.00;0.05;0
17;industrial_complex;2902.00;10.38;1463.00;0.93;0
17;industrial_complex;2898.00;10.10;1464.00;3.60;0
17;industrial_complex;2886.00;10.10;1450.00;1.44;0
17;industrial_complex;2901.00;10.13;1474.00;4.10;0
17;industrial_complex;2900.00;10.10;1456.00;5.66;0
17;industrial_complex;2897.00;10.10;1457.00;2.04;0
17;arms_factory;2894.00;10.10;1453.00;6.16;0
17;arms_factory;2901.00;10.10;1453.00;1.09;0
